resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId
25562,1081,825,210,20,16,\N,R,17,0,31,\N,\N,12,18,01:48.8,198.648,131
25563,1081,855,51,24,14,\N,R,18,0,23,\N,\N,12,17,01:48.7,198.769,9
25564,1081,844,6,16,1,\N,R,19,0,21,\N,\N,13,6,01:47.5,200.972,131
25565,1081,832,6,55,4,\N,R,20,0,8,\N,\N,3,19,01:49.0,198.304,9
25566,1082,830,9,33,1,1,1,1,25,70,36:21.8,5781757,64,2,01:15.8,207.012,1
25567,1082,832,6,55,3,2,2,2,19,70,0.993,5782750,63,1,01:15.7,207.258,1
25568,1082,1,131,44,4,3,3,3,15,70,7.006,5788763,69,4,01:16.2,206.12,1
25569,1082,847,131,63,8,4,4,4,12,70,12.313,5794070,63,5,01:16.4,205.443,1
25570,1082,844,6,16,19,5,5,5,10,70,15.168,5796925,62,3,01:15.9,206.843,1
25571,1082,839,214,31,7,6,6,6,8,70,23.89,5805647,62,9,01:17.1,203.6,1
25572,1082,822,51,77,11,7,7,7,6,70,25.247,5807004,64,8,01:17.0,203.864,1
25573,1082,855,51,24,10,8,8,8,4,70,26.952,5808709,60,7,01:16.9,204.084,1
25574,1082,4,214,14,2,9,9,9,2,70,29.945,5811702,63,6,01:16.6,205.014,1
25575,1082,840,117,18,17,10,10,10,1,70,38.222,5819979,64,10,01:17.4,202.782,1
25576,1082,817,1,3,9,11,11,11,0,70,43.047,5824804,59,13,01:17.9,201.452,1
25577,1082,20,117,5,16,12,12,12,0,70,44.245,5826002,63,15,01:18.0,201.39,1
25578,1082,848,3,23,12,13,13,13,0,70,44.893,5826650,59,14,01:18.0,201.403,1
25579,1082,842,213,10,15,14,14,14,0,70,45.183,5826940,60,12,01:17.8,201.768,1
25580,1082,846,1,4,14,15,15,15,0,70,52.145,5833902,63,11,01:17.5,202.588,1
25581,1082,849,3,6,18,16,16,16,0,70,59.978,5841735,61,18,01:18.5,199.893,1
25582,1082,825,210,20,5,17,17,17,0,70,+1:08.180,5849937,11,16,01:18.0,201.158,1
25583,1082,852,213,22,20,\N,R,18,0,47,\N,\N,15,17,01:18.3,200.482,3
25584,1082,854,210,47,6,\N,R,19,0,18,\N,\N,13,20,01:19.0,198.812,5
25585,1082,815,9,11,13,\N,R,20,0,7,\N,\N,7,19,01:18.8,199.122,6
25586,1083,832,6,55,1,1,1,1,25,52,17:50.3,8270311,44,2,01:30.8,233.53,1
25587,1083,815,9,11,4,2,2,2,18,52,3.779,8274090,47,3,01:30.9,233.212,1
25588,1083,1,131,44,5,3,3,3,16,52,6.225,8276536,52,1,01:30.5,234.312,1
25589,1083,844,6,16,3,4,4,4,12,52,8.546,8278857,52,4,01:31.3,232.33,1
25590,1083,4,214,14,7,5,5,5,10,52,9.571,8279882,47,5,01:31.6,231.501,1
25591,1083,846,1,4,6,6,6,6,8,52,11.943,8282254,47,6,01:31.6,231.41,1
25592,1083,830,9,33,2,7,7,7,6,52,18.777,8289088,44,8,01:32.4,229.633,1
25593,1083,854,210,47,19,8,8,8,4,52,18.995,8289306,48,7,01:32.1,230.244,1
25594,1083,20,117,5,18,9,9,9,2,52,22.356,8292667,52,10,01:32.5,229.343,1
25595,1083,825,210,20,17,10,10,10,1,52,24.59,8294901,52,12,01:32.7,228.872,1
25596,1083,840,117,18,20,11,11,11,0,52,26.147,8296458,52,9,01:32.4,229.571,1
25597,1083,849,3,6,10,12,12,12,0,52,32.511,8302822,48,13,01:33.3,227.339,1
25598,1083,817,1,3,14,13,13,13,0,52,32.817,8303128,34,11,01:32.6,228.914,1
25599,1083,852,213,22,13,14,14,14,0,52,40.91,8311221,51,15,01:33.8,226.016,1
25600,1083,839,214,31,15,\N,R,15,0,37,\N,\N,37,14,01:33.5,226.729,48
25601,1083,842,213,10,11,\N,R,16,0,26,\N,\N,18,16,01:34.6,224.148,130
25602,1083,822,51,77,12,\N,R,17,0,20,\N,\N,19,17,01:35.1,222.996,6
25603,1083,847,131,63,8,\N,R,18,0,0,\N,\N,\N,0,\N,\N,4
25604,1083,855,51,24,9,\N,R,19,0,0,\N,\N,\N,0,\N,\N,4
25605,1083,848,3,23,16,\N,R,20,0,0,\N,\N,\N,0,\N,\N,4
25606,1084,844,6,16,2,1,1,1,25,71,24:24.3,5064312,62,2,01:07.6,230.01,1
25607,1084,830,9,33,1,2,2,2,19,71,1.532,5065844,62,1,01:07.3,231.063,1
25608,1084,1,131,44,8,3,3,3,15,71,41.217,5105529,63,5,01:09.0,225.286,1
25609,1084,847,131,63,4,4,4,4,12,71,58.972,5123284,61,6,01:09.1,225.042,1
25610,1084,839,214,31,6,5,5,5,10,71,+1:08.436,5132748,62,10,01:09.6,223.476,1
25611,1084,854,210,47,9,6,6,6,8,70,\N,\N,50,11,01:09.6,223.264,11
25612,1084,846,1,4,10,7,7,7,6,70,\N,\N,62,8,01:09.3,224.298,11
25613,1084,825,210,20,7,8,8,8,4,70,\N,\N,61,14,01:09.9,222.265,11
25614,1084,817,1,3,11,9,9,9,2,70,\N,\N,61,13,01:09.9,222.309,11
25615,1084,4,214,14,19,10,10,10,1,70,\N,\N,62,3,01:08.6,226.739,11
25616,1084,822,51,77,0,11,11,11,0,70,\N,\N,61,7,01:09.3,224.421,11
25617,1084,848,3,23,15,12,12,12,0,70,\N,\N,60,12,01:09.7,223.123,11
25618,1084,840,117,18,12,13,13,13,0,70,\N,\N,64,17,01:10.0,221.916,11
25619,1084,855,51,24,13,14,14,14,0,70,\N,\N,50,9,01:09.4,224.053,11
25620,1084,842,213,10,14,15,15,15,0,70,\N,\N,61,18,01:10.1,221.739,11
25621,1084,852,213,22,16,16,16,16,0,70,\N,\N,62,16,01:10.0,221.995,11
25622,1084,20,117,5,18,17,17,17,0,70,\N,\N,62,15,01:10.0,222.065,11
25623,1084,832,6,55,3,\N,R,18,0,56,\N,\N,55,4,01:08.6,226.438,131
25624,1084,849,3,6,17,\N,R,19,0,48,\N,\N,14,19,01:10.9,219.28,140
25625,1084,815,9,11,5,\N,R,20,0,24,\N,\N,5,20,01:11.8,216.371,130
25626,1085,830,9,33,2,1,1,1,25,53,30:02.1,5402112,30,2,01:37.5,215.724,1
25627,1085,1,131,44,4,2,2,2,18,53,10.587,5412699,30,4,01:37.7,215.333,1
25628,1085,847,131,63,6,3,3,3,15,53,16.495,5418607,51,3,01:37.5,215.598,1
25629,1085,815,9,11,3,4,4,4,12,53,17.31,5419422,45,5,01:37.8,215.086,1
25630,1085,832,6,55,19,5,5,5,11,53,28.872,5430984,51,1,01:35.8,219.575,1
25631,1085,4,214,14,7,6,6,6,8,53,42.879,5444991,53,8,01:38.2,214.254,1
25632,1085,846,1,4,5,7,7,7,6,53,52.026,5454138,43,11,01:39.0,212.356,1
25633,1085,839,214,31,10,8,8,8,4,53,56.959,5459071,53,9,01:38.7,213.116,1
25634,1085,817,1,3,9,9,9,9,2,53,+1:00.372,5462484,27,14,01:39.1,212.151,1
25635,1085,840,117,18,15,10,10,10,1,53,+1:02.549,5464661,52,15,01:39.2,212.04,1
25636,1085,20,117,5,12,11,11,11,0,53,+1:04.494,5466606,43,12,01:39.0,212.341,1
25637,1085,842,213,10,14,12,12,12,0,53,+1:05.448,5467560,53,10,01:38.8,212.896,1
25638,1085,848,3,23,13,13,13,13,0,53,+1:08.565,5470677,53,16,01:39.2,212.01,1
25639,1085,822,51,77,11,14,14,14,0,53,+1:16.666,5478778,52,6,01:38.0,214.685,1
25640,1085,854,210,47,17,15,15,15,0,53,+1:20.394,5482506,48,13,01:39.1,212.29,1
25641,1085,855,51,24,16,16,16,16,0,47,\N,\N,25,18,01:39.4,211.649,16
25642,1085,849,3,6,18,\N,R,17,0,40,\N,\N,40,19,01:39.7,211.05,130
25643,1085,825,210,20,20,\N,R,18,0,37,\N,\N,11,17,01:39.3,211.869,130
25644,1085,844,6,16,1,\N,R,19,0,17,\N,\N,4,7,01:38.1,214.411,3
25645,1085,852,213,22,8,\N,R,20,0,17,\N,\N,4,20,01:40.2,209.858,140
25646,1086,830,9,33,10,1,1,1,25,70,39:35.9,5975912,45,6,01:22.1,192.041,1
25647,1086,1,131,44,7,2,2,2,19,70,7.834,5983746,57,1,01:21.4,193.787,1
25648,1086,847,131,63,1,3,3,3,15,70,12.337,5988249,57,9,01:22.8,190.556,1
25649,1086,832,6,55,2,4,4,4,12,70,14.579,5990491,51,4,01:22.0,192.336,1
25650,1086,815,9,11,11,5,5,5,10,70,15.688,5991600,44,3,01:21.9,192.477,1
25651,1086,844,6,16,3,6,6,6,8,70,16.047,5991959,57,2,01:21.6,193.227,1
25652,1086,846,1,4,4,7,7,7,6,70,+1:18.300,6054212,47,11,01:23.0,189.92,1
25653,1086,4,214,14,6,8,8,8,4,69,\N,\N,47,18,01:24.0,187.804,11
25654,1086,839,214,31,5,9,9,9,2,69,\N,\N,60,20,01:24.1,187.424,11
25655,1086,20,117,5,18,10,10,10,1,69,\N,\N,51,10,01:22.8,190.423,11
25656,1086,840,117,18,14,11,11,11,0,69,\N,\N,51,7,01:22.4,191.317,11
25657,1086,842,213,10,0,12,12,12,0,69,\N,\N,58,14,01:23.2,189.564,11
25658,1086,855,51,24,12,13,13,13,0,69,\N,\N,58,5,01:22.0,192.268,11
25659,1086,854,210,47,15,14,14,14,0,69,\N,\N,50,13,01:23.2,189.674,11
25660,1086,817,1,3,9,15,15,15,0,69,\N,\N,63,17,01:23.7,188.533,11
25661,1086,825,210,20,13,16,16,16,0,69,\N,\N,37,15,01:23.5,188.856,11
25662,1086,848,3,23,17,17,17,17,0,69,\N,\N,43,12,01:23.0,189.911,11
25663,1086,849,3,6,19,18,18,18,0,69,\N,\N,60,8,01:22.5,191.221,11
25664,1086,852,213,22,16,19,19,19,0,68,\N,\N,58,16,01:23.5,188.795,12
25665,1086,822,51,77,8,20,20,20,0,65,\N,\N,60,19,01:24.0,187.752,131
25666,1087,830,9,33,14,1,1,1,26,44,25:52.9,5152894,32,1,01:49.4,230.575,1
25667,1087,815,9,11,2,2,2,2,18,44,17.841,5170735,29,3,01:50.8,227.64,1
25668,1087,832,6,55,1,3,3,3,15,44,26.886,5179780,32,7,01:52.0,225.174,1
25669,1087,847,131,63,5,4,4,4,12,44,29.14,5182034,31,4,01:50.8,227.581,1
25670,1087,4,214,14,3,5,5,5,10,44,+1:13.256,5226150,35,13,01:52.9,223.397,1
25671,1087,844,6,16,15,6,6,6,8,44,+1:14.936,5227830,44,2,01:50.0,229.255,1
25672,1087,839,214,31,16,7,7,7,6,44,+1:15.640,5228534,36,6,01:51.7,225.698,1
25673,1087,20,117,5,10,8,8,8,4,44,+1:18.107,5231001,40,11,01:52.5,224.098,1
25674,1087,842,213,10,0,9,9,9,2,44,+1:32.181,5245075,24,15,01:53.0,223.132,1
25675,1087,848,3,23,6,10,10,10,1,44,+1:41.900,5254794,28,16,01:53.1,223.027,1
25676,1087,840,117,18,9,11,11,11,0,44,+1:43.078,5255972,29,14,01:52.9,223.373,1
25677,1087,846,1,4,17,12,12,12,0,44,+1:44.739,5257633,31,5,01:51.7,225.777,1
25678,1087,852,213,22,0,13,13,13,0,44,+1:45.217,5258111,32,10,01:52.4,224.255,1
25679,1087,855,51,24,18,14,14,14,0,44,+1:46.252,5259146,30,9,01:52.3,224.493,1
25680,1087,817,1,3,7,15,15,15,0,44,+1:47.163,5260057,34,17,01:53.1,222.978,1
25681,1087,825,210,20,12,16,16,16,0,43,\N,\N,29,18,01:53.3,222.482,11
25682,1087,854,210,47,19,17,17,17,0,43,\N,\N,35,12,01:52.6,223.837,11
25683,1087,849,3,6,11,18,18,18,0,43,\N,\N,38,8,01:52.3,224.615,11
25684,1087,822,51,77,13,\N,R,19,0,1,\N,\N,\N,0,\N,\N,3
25685,1087,1,131,44,4,\N,R,20,0,0,\N,\N,\N,0,\N,\N,130
25686,1088,830,9,33,1,1,1,1,26,72,36:42.8,5802773,62,1,01:13.7,208.173,1
25687,1088,847,131,63,6,2,2,2,18,72,4.071,5806844,72,2,01:13.7,208.119,1
25688,1088,844,6,16,2,3,3,3,15,72,10.929,5813702,62,6,01:14.4,206.044,1
25689,1088,1,131,44,4,4,4,4,12,72,13.016,5815789,54,3,01:13.9,207.604,1
25690,1088,815,9,11,5,5,5,5,10,72,18.168,5820941,63,5,01:14.4,206.069,1
25691,1088,4,214,14,13,6,6,6,8,72,18.754,5821527,51,4,01:14.1,206.792,1
25692,1088,846,1,4,7,7,7,7,6,72,19.306,5822079,63,8,01:14.7,205.236,1
25693,1088,832,6,55,3,8,8,8,4,72,20.916,5823689,63,7,01:14.6,205.409,1
25694,1088,839,214,31,12,9,9,9,2,72,21.117,5823890,64,11,01:15.1,204.203,1
25695,1088,840,117,18,10,10,10,10,1,72,22.459,5825232,65,10,01:15.0,204.314,1
25696,1088,842,213,10,11,11,11,11,0,72,27.009,5829782,65,12,01:15.2,203.983,1
25697,1088,848,3,23,15,12,12,12,0,72,30.39,5833163,65,15,01:15.5,202.986,1
25698,1088,854,210,47,8,13,13,13,0,72,32.995,5835768,51,13,01:15.2,203.798,1
25699,1088,20,117,5,19,14,14,14,0,72,36.007,5838780,50,9,01:14.9,204.808,1
25700,1088,825,210,20,18,15,15,15,0,72,36.869,5839642,53,14,01:15.4,203.431,1
25701,1088,855,51,24,14,16,16,16,0,72,37.32,5840093,63,17,01:15.9,201.901,1
25702,1088,817,1,3,17,17,17,17,0,72,37.764,5840537,52,16,01:15.6,202.871,1
25703,1088,849,3,6,20,18,18,18,0,71,\N,\N,62,18,01:16.1,201.567,11
25704,1088,822,51,77,16,\N,R,19,0,53,\N,\N,51,19,01:16.8,199.526,5
25705,1088,852,213,22,9,\N,R,20,0,43,\N,\N,16,20,01:17.1,198.765,24
25706,1089,830,9,33,7,1,1,1,25,53,20:27.5,4827511,38,6,01:24.7,246.088,1
25707,1089,844,6,16,1,2,2,2,18,53,2.446,4829957,38,2,01:24.3,247.282,1
25708,1089,847,131,63,2,3,3,3,15,53,3.405,4830916,40,7,01:25.3,244.522,1
25709,1089,832,6,55,18,4,4,4,12,53,5.061,4832572,41,4,01:24.4,246.96,1
25710,1089,1,131,44,19,5,5,5,10,53,5.38,4832891,43,3,01:24.4,246.995,1
25711,1089,815,9,11,13,6,6,6,9,53,6.091,4833602,46,1,01:24.0,248.182,1
25712,1089,846,1,4,3,7,7,7,6,53,6.207,4833718,43,5,01:24.7,246.167,1
25713,1089,842,213,10,5,8,8,8,4,53,6.396,4833907,30,14,01:26.7,240.489,1
25714,1089,856,3,45,8,9,9,9,2,53,7.122,4834633,41,13,01:26.6,240.75,1
25715,1089,855,51,24,9,10,10,10,1,53,7.91,4835421,41,10,01:26.4,241.484,1
25716,1089,839,214,31,14,11,11,11,0,53,8.323,4835834,37,11,01:26.6,240.837,1
25717,1089,854,210,47,17,12,12,12,0,53,8.549,4836060,43,8,01:25.3,244.493,1
25718,1089,822,51,77,15,13,13,13,0,52,\N,\N,45,9,01:25.7,243.329,11
25719,1089,852,213,22,20,14,14,14,0,52,\N,\N,43,17,01:26.9,240.105,11
25720,1089,849,3,6,10,15,15,15,0,52,\N,\N,17,15,01:26.8,240.268,11
25721,1089,825,210,20,16,16,16,16,0,52,\N,\N,37,16,01:26.8,240.268,11
25722,1089,817,1,3,4,\N,R,17,0,45,\N,\N,39,12,01:26.6,240.809,44
25723,1089,840,117,18,12,\N,R,18,0,39,\N,\N,34,19,01:27.5,238.43,5
25724,1089,4,214,14,6,\N,R,19,0,31,\N,\N,7,18,01:27.2,239.152,34
25725,1089,20,117,5,11,\N,R,20,0,10,\N,\N,4,20,01:27.5,238.337,5
25726,1091,815,9,11,2,1,1,1,25,59,02:20.2,7340238,57,2,01:48.2,168.509,1
25727,1091,844,6,16,1,2,2,2,18,59,2.595,7342833,54,4,01:48.8,167.598,1
25728,1091,832,6,55,4,3,3,3,15,59,10.305,7350543,59,3,01:48.4,168.122,1
25729,1091,846,1,4,6,4,4,4,12,59,21.133,7361371,56,6,01:49.2,166.893,1
25730,1091,817,1,3,16,5,5,5,10,59,53.282,7393520,57,12,01:51.0,164.196,1
25731,1091,840,117,18,11,6,6,6,8,59,56.33,7396568,58,7,01:50.3,165.272,1
25732,1091,830,9,33,8,7,7,7,6,59,58.825,7399063,52,5,01:49.1,167,1
25733,1091,20,117,5,13,8,8,8,4,59,+1:00.032,7400270,58,11,01:50.7,164.696,1
25734,1091,1,131,44,3,9,9,9,2,59,+1:01.515,7401753,58,10,01:50.6,164.766,1
25735,1091,842,213,10,7,10,10,10,1,59,+1:09.576,7409814,56,9,01:50.6,164.845,1
25736,1091,822,51,77,15,11,11,11,0,59,+1:28.844,7429082,52,13,01:51.9,162.937,1
25737,1091,825,210,20,9,12,12,12,0,59,+1:32.610,7432848,59,14,01:52.1,162.641,1
25738,1091,854,210,47,12,13,13,13,0,58,\N,\N,58,8,01:50.3,165.262,11
25739,1091,847,131,63,0,14,14,14,0,57,\N,\N,54,1,01:46.5,171.211,12
25740,1091,852,213,22,10,\N,R,15,0,34,\N,\N,32,15,01:58.7,153.532,3
25741,1091,839,214,31,17,\N,R,16,0,26,\N,\N,24,17,02:01.1,150.504,5
25742,1091,848,3,23,18,\N,R,17,0,25,\N,\N,24,18,02:02.1,149.251,130
25743,1091,4,214,14,5,\N,R,18,0,20,\N,\N,19,16,02:00.5,151.306,5
25744,1091,849,3,6,19,\N,R,19,0,7,\N,\N,5,20,02:05.6,145.135,130
25745,1091,855,51,24,14,\N,R,20,0,6,\N,\N,5,19,02:05.6,145.168,4
25746,1092,830,9,33,1,1,1,1,25,28,01:44.0,10904004,10,4,01:44.9,199.266,1
25747,1092,815,9,11,4,2,2,2,18,28,27.066,10931070,11,9,01:46.1,196.995,1
25748,1092,844,6,16,2,3,3,3,15,28,31.763,10935767,10,3,01:44.5,200.07,1
25749,1092,839,214,31,5,4,4,4,12,28,39.685,10943689,11,11,01:46.6,196.184,1
25750,1092,1,131,44,6,5,5,5,10,28,40.326,10944330,11,7,01:45.5,198.097,1
25751,1092,20,117,5,9,6,6,6,8,28,46.358,10950362,13,12,01:47.0,195.441,1
25752,1092,4,214,14,7,7,7,7,6,28,46.369,10950373,25,2,01:44.4,200.218,1
25753,1092,847,131,63,8,8,8,8,4,28,47.661,10951665,21,13,01:47.0,195.368,1
25754,1092,849,3,6,20,9,9,9,2,28,+1:10.143,10974147,12,18,01:48.4,192.904,1
25755,1092,846,1,4,10,10,10,10,1,28,+1:10.782,10974786,8,17,01:48.2,193.253,1
25756,1092,817,1,3,11,11,11,11,0,28,+1:12.877,10976881,11,15,01:47.8,193.848,1
25757,1092,840,117,18,19,12,12,12,0,28,+1:13.904,10977908,21,5,01:45.2,198.709,1
25758,1092,852,213,22,13,13,13,13,0,28,+1:15.599,10979603,22,8,01:45.9,197.418,1
25759,1092,825,210,20,18,14,14,14,0,28,+1:26.016,10990020,10,16,01:48.1,193.437,1
25760,1092,822,51,77,12,15,15,15,0,28,+1:26.496,10990500,11,14,01:47.8,193.889,1
25761,1092,855,51,24,14,16,16,16,0,28,+1:27.043,10991047,20,1,01:44.4,200.22,1
25762,1092,854,210,47,15,17,17,17,0,28,+1:32.523,10996527,22,6,01:45.4,198.366,1
25763,1092,842,213,10,17,18,18,18,0,28,+1:48.091,11012095,13,10,01:46.5,196.21,1
25764,1092,832,6,55,3,\N,R,19,0,0,\N,\N,\N,0,\N,\N,3
25765,1092,848,3,23,16,\N,R,20,0,0,\N,\N,\N,0,\N,\N,9
25766,1093,830,9,33,2,1,1,1,25,56,42:11.7,6131687,37,2,01:39.5,199.383,1
25767,1093,1,131,44,3,2,2,2,18,56,5.023,6136710,45,5,01:39.8,198.805,1
25768,1093,844,6,16,12,3,3,3,15,56,7.501,6139188,37,4,01:39.7,199.003,1
25769,1093,815,9,11,9,4,4,4,12,56,8.293,6139980,44,3,01:39.6,199.339,1
25770,1093,847,131,63,4,5,5,5,11,56,44.815,6176502,56,1,01:38.8,200.902,1
25771,1093,846,1,4,6,6,6,6,8,56,53.785,6185472,49,7,01:41.3,195.878,1
25772,1093,4,214,14,14,7,7,7,6,56,55.078,6186765,39,8,01:41.5,195.461,1
25773,1093,20,117,5,10,8,8,8,4,56,+1:05.354,6197041,35,16,01:42.5,193.54,1
25774,1093,825,210,20,13,9,9,9,2,56,+1:05.834,6197521,36,11,01:42.2,194.184,1
25775,1093,852,213,22,19,10,10,10,1,56,+1:10.919,6202606,49,6,01:41.2,196.031,1
25776,1093,839,214,31,0,11,11,11,0,56,+1:12.875,6204562,39,13,01:42.4,193.827,1
25777,1093,855,51,24,18,12,12,12,0,56,+1:16.164,6207851,46,15,01:42.5,193.682,1
25778,1093,848,3,23,8,13,13,13,0,56,+1:20.057,6211744,55,9,01:41.7,195.2,1
25779,1093,842,213,10,11,14,14,14,0,56,+1:21.763,6213450,55,12,01:42.3,193.967,1
25780,1093,854,210,47,16,15,15,15,0,56,+1:24.490,6216177,51,10,01:41.8,194.951,1
25781,1093,817,1,3,15,16,16,16,0,56,+1:30.487,6222174,55,14,01:42.4,193.778,1
25782,1093,849,3,6,17,17,17,17,0,56,+1:43.588,6235275,54,19,01:43.5,191.784,1
25783,1093,840,117,18,5,\N,R,18,0,21,\N,\N,3,17,01:43.1,192.537,4
25784,1093,822,51,77,7,\N,R,19,0,16,\N,\N,4,18,01:43.4,191.958,20
25785,1093,832,6,55,1,\N,R,20,0,1,\N,\N,\N,0,\N,\N,130
25786,1094,830,9,33,1,1,1,1,25,71,38:36.7,5916729,36,4,01:22.0,188.85,1
25787,1094,1,131,44,3,2,2,2,18,71,15.186,5931915,32,5,01:22.1,188.813,1
25788,1094,815,9,11,4,3,3,3,15,71,18.097,5934826,30,2,01:21.8,189.476,1
25789,1094,847,131,63,2,4,4,4,13,71,49.431,5966160,71,1,01:20.2,193.31,1
25790,1094,832,6,55,5,5,5,5,10,71,58.123,5974852,32,6,01:22.2,188.498,1
25791,1094,844,6,16,7,6,6,6,8,71,+1:08.774,5985503,48,10,01:22.6,187.576,1
25792,1094,817,1,3,11,7,7,7,6,70,\N,\N,48,3,01:22.0,188.905,11
25793,1094,839,214,31,10,8,8,8,4,70,\N,\N,48,14,01:23.3,186.054,11
25794,1094,846,1,4,8,9,9,9,2,70,\N,\N,48,17,01:23.4,185.779,11
25795,1094,822,51,77,6,10,10,10,1,70,\N,\N,43,16,01:23.4,185.866,11
25796,1094,842,213,10,14,11,11,11,0,70,\N,\N,42,8,01:22.3,188.319,11
25797,1094,848,3,23,17,12,12,12,0,70,\N,\N,48,12,01:22.9,186.873,11
25798,1094,855,51,24,12,13,13,13,0,70,\N,\N,47,7,01:22.3,188.358,11
25799,1094,20,117,5,16,14,14,14,0,70,\N,\N,45,13,01:23.1,186.486,11
25800,1094,840,117,18,20,15,15,15,0,70,\N,\N,42,9,01:22.5,187.895,11
25801,1094,854,210,47,15,16,16,16,0,70,\N,\N,30,19,01:23.6,185.248,11
25802,1094,825,210,20,19,17,17,17,0,70,\N,\N,49,15,01:23.3,186.007,11
25803,1094,849,3,6,18,18,18,18,0,69,\N,\N,56,20,01:23.7,185.098,12
25804,1094,4,214,14,9,19,19,19,0,63,\N,\N,48,11,01:22.9,186.981,5
25805,1094,852,213,22,13,\N,R,20,0,50,\N,\N,48,18,01:23.4,185.777,130
25806,1095,847,131,63,1,1,1,1,26,71,38:34.0,5914044,61,1,01:13.8,210.237,1
25807,1095,1,131,44,2,2,2,2,18,71,1.529,5915573,63,2,01:13.9,209.791,1
25808,1095,832,6,55,7,3,3,3,15,71,4.051,5918095,65,3,01:14.0,209.76,1
25809,1095,844,6,16,5,4,4,4,12,71,8.441,5922485,63,6,01:14.3,208.912,1
25810,1095,4,214,14,17,5,5,5,10,71,9.561,5923605,62,4,01:14.2,209.163,1
25811,1095,830,9,33,3,6,6,6,8,71,10.056,5924100,64,5,01:14.2,209.076,1
25812,1095,815,9,11,4,7,7,7,6,71,14.08,5928124,62,7,01:14.3,208.828,1
25813,1095,839,214,31,16,8,8,8,4,71,18.69,5932734,65,9,01:15.1,206.575,1
25814,1095,822,51,77,14,9,9,9,2,71,22.552,5936596,62,14,01:15.5,205.432,1
25815,1095,840,117,18,15,10,10,10,1,71,23.552,5937596,50,8,01:14.8,207.299,1
25816,1095,20,117,5,9,11,11,11,0,71,26.183,5940227,64,15,01:15.5,205.328,1
25817,1095,855,51,24,13,12,12,12,0,71,29.325,5943369,64,17,01:15.8,204.643,1
25818,1095,854,210,47,12,13,13,13,0,71,29.899,5943943,63,10,01:15.3,206.142,1
25819,1095,842,213,10,10,14,14,14,0,71,31.867,5945911,64,12,01:15.3,205.934,1
25820,1095,848,3,23,19,15,15,15,0,71,36.016,5950060,49,16,01:15.6,205.155,1
25821,1095,849,3,6,18,16,16,16,0,71,37.038,5951082,59,11,01:15.3,205.934,1
25822,1095,852,213,22,0,17,17,17,0,70,\N,\N,63,13,01:15.5,205.44,11
25823,1095,846,1,4,6,\N,R,18,0,50,\N,\N,48,18,01:15.9,204.5,6
25824,1095,825,210,20,8,\N,R,19,0,0,\N,\N,\N,0,\N,\N,4
25825,1095,817,1,3,11,\N,R,20,0,0,\N,\N,\N,0,\N,\N,4
25826,1096,830,9,33,1,1,1,1,25,58,27:45.9,5265914,54,6,01:29.4,212.676,1
25827,1096,844,6,16,3,2,2,2,18,58,8.771,5274685,48,10,01:29.7,211.901,1
25828,1096,815,9,11,2,3,3,3,15,58,10.093,5276007,52,4,01:29.0,213.68,1
25829,1096,832,6,55,4,4,4,4,12,58,24.892,5290806,50,3,01:28.9,213.904,1
25830,1096,847,131,63,6,5,5,5,10,58,35.888,5301802,48,2,01:28.8,214.007,1
25831,1096,846,1,4,7,6,6,6,9,58,56.234,5322148,44,1,01:28.4,215.085,1
25832,1096,839,214,31,8,7,7,7,6,58,57.24,5323154,45,5,01:29.3,212.817,1
25833,1096,840,117,18,14,8,8,8,4,58,+1:16.931,5342845,42,9,01:29.6,212.135,1
25834,1096,817,1,3,13,9,9,9,2,58,+1:23.268,5349182,45,18,01:30.8,209.413,1
25835,1096,20,117,5,9,10,10,10,1,58,+1:23.898,5349812,35,15,01:30.3,210.51,1
25836,1096,852,213,22,11,11,11,11,0,58,+1:29.371,5355285,40,7,01:29.5,212.446,1
25837,1096,855,51,24,15,12,12,12,0,57,\N,\N,53,8,01:29.6,212.183,11
25838,1096,848,3,23,19,13,13,13,0,57,\N,\N,40,13,01:29.9,211.383,11
25839,1096,842,213,10,17,14,14,14,0,57,\N,\N,16,19,01:31.1,208.732,11
25840,1096,822,51,77,18,15,15,15,0,57,\N,\N,47,16,01:30.4,210.417,11
25841,1096,854,210,47,12,16,16,16,0,57,\N,\N,39,12,01:29.8,211.632,11
25842,1096,825,210,20,16,17,17,17,0,57,\N,\N,40,20,01:31.2,208.556,11
25843,1096,1,131,44,5,18,18,18,0,55,\N,\N,42,11,01:29.8,211.738,9
25844,1096,849,3,6,20,19,19,19,0,55,\N,\N,45,14,01:30.3,210.517,130
25845,1096,4,214,14,10,\N,R,20,0,27,\N,\N,24,17,01:30.6,209.889,47
25846,1098,830,9,33,1,1,1,1,25,57,33:56.7,5636736,44,6,01:36.2,202.452,1
25847,1098,815,9,11,2,2,2,2,18,57,11.987,5648723,37,7,01:36.3,202.225,1
25848,1098,4,117,14,5,3,3,3,15,57,38.637,5675373,36,5,01:36.2,202.62,1
25849,1098,832,6,55,4,4,4,4,12,57,48.052,5684788,37,14,01:37.1,200.588,1
25850,1098,1,131,44,7,5,5,5,10,57,50.977,5687713,36,10,01:36.5,201.802,1
25851,1098,840,117,18,8,6,6,6,8,57,54.502,5691238,32,9,01:36.5,201.802,1
